Model type,Regularization,Iteration,Accuracy,L0 Precision,L1 Precision,L0 Recall,L1 Recall,L0 F1,L1 F1,
All Data,1.6E-4,10,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,11,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,1.6E-4,12,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,13,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,14,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,15,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,16,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,17,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,18,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,19,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,20,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,21,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,22,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,23,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,24,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,0,0.65,0.65,0.0,1.0,0.0,0.787878787878788,0.0,
All Data,3.2E-4,1,0.7,1.0,0.5384615384615384,0.5384615384615384,1.0,0.7000000000000001,0.7000000000000001,
All Data,3.2E-4,2,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,3,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,4,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,3.2E-4,5,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,6,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,3.2E-4,7,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,3.2E-4,8,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,3.2E-4,9,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,3.2E-4,10,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,11,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,3.2E-4,12,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,13,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,14,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,15,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,16,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,17,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,18,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,19,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,20,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,21,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,22,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,23,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,3.2E-4,24,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,0,0.65,0.65,0.0,1.0,0.0,0.787878787878788,0.0,
All Data,6.4E-4,1,0.7,1.0,0.5384615384615384,0.5384615384615384,1.0,0.7000000000000001,0.7000000000000001,
All Data,6.4E-4,2,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,3,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,4,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,6.4E-4,5,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,6,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,6.4E-4,7,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,6.4E-4,8,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,6.4E-4,9,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,6.4E-4,10,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,11,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,6.4E-4,12,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,13,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,14,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,15,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,16,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,17,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,18,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,19,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,20,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,21,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,22,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,23,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,6.4E-4,24,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,0,0.65,0.65,0.0,1.0,0.0,0.787878787878788,0.0,
All Data,0.00128,1,0.7,1.0,0.5384615384615384,0.5384615384615384,1.0,0.7000000000000001,0.7000000000000001,
All Data,0.00128,2,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,3,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,4,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00128,5,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,6,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00128,7,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00128,8,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00128,9,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00128,10,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,11,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00128,12,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,13,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,14,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,15,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,16,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,17,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,18,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,19,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,20,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,21,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,22,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,23,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00128,24,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,0,0.65,0.65,0.0,1.0,0.0,0.787878787878788,0.0,
All Data,0.00256,1,0.7,1.0,0.5384615384615384,0.5384615384615384,1.0,0.7000000000000001,0.7000000000000001,
All Data,0.00256,2,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,3,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,4,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00256,5,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,6,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00256,7,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00256,8,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00256,9,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00256,10,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,11,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00256,12,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,13,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,14,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,15,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,16,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,17,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,18,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,19,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,20,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,21,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,22,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,23,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00256,24,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00512,0,0.65,0.65,0.0,1.0,0.0,0.787878787878788,0.0,
All Data,0.00512,1,0.7,1.0,0.5384615384615384,0.5384615384615384,1.0,0.7000000000000001,0.7000000000000001,
All Data,0.00512,2,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00512,3,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00512,4,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00512,5,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00512,6,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00512,7,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00512,8,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00512,9,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00512,10,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00512,11,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00512,12,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00512,13,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00512,14,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00512,15,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00512,16,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00512,17,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00512,18,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00512,19,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00512,20,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.00512,21,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00512,22,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00512,23,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.00512,24,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.01024,0,0.65,0.65,0.0,1.0,0.0,0.787878787878788,0.0,
All Data,0.01024,1,0.7,1.0,0.5384615384615384,0.5384615384615384,1.0,0.7000000000000001,0.7000000000000001,
All Data,0.01024,2,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.01024,3,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.01024,4,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.01024,5,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.01024,6,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,0.01024,7,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.01024,8,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.01024,9,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,0.01024,10,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
